HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Answer.surveycode,Approve,Reject
3A520CCNWN7MHK5YS1A8XXOH0ZIAEL,3TTNVROHECEIRR0AZAB5BHYCV2UT2D,Answer a survey about clothing and shopping experiences,"We are conducting an academic survey about shopping preferences. Please select the link below to complete the survey. At the end of the survey, you will receive a code to paste into the box below to receive credit for taking our survey. Thank you!","survey, shopping, clothes",$0.80,Thu Mar 18 21:00:34 PDT 2021,100,BatchId:4374018;OriginalHitTemplateId:920937340;,604800,259200,Fri Mar 26 21:00:34 PDT 2021,,,3TAYZSBPLMF08KC56K605G4LAKJS2G,A18JQFU6QCTI6G,Approved,Thu Mar 18 21:32:08 PDT 2021,Thu Mar 18 21:36:46 PDT 2021,Sun Mar 21 21:36:46 PDT 2021,Sun Mar 21 21:37:15 PDT 2021,,,278,100% (1/1),100% (1/1),0% (0/0),2485,,
3A520CCNWN7MHK5YS1A8XXOH0ZIAEL,3TTNVROHECEIRR0AZAB5BHYCV2UT2D,Answer a survey about clothing and shopping experiences,"We are conducting an academic survey about shopping preferences. Please select the link below to complete the survey. At the end of the survey, you will receive a code to paste into the box below to receive credit for taking our survey. Thank you!","survey, shopping, clothes",$0.80,Thu Mar 18 21:00:34 PDT 2021,100,BatchId:4374018;OriginalHitTemplateId:920937340;,604800,259200,Fri Mar 26 21:00:34 PDT 2021,,,3TK8OJTYM2SCSJUF2DMHCGWLKYAVPG,A2U45Y0OV3P7D8,Approved,Thu Mar 18 22:29:26 PDT 2021,Thu Mar 18 22:46:28 PDT 2021,Sun Mar 21 22:46:28 PDT 2021,Sun Mar 21 22:47:16 PDT 2021,,,1022,100% (1/1),100% (1/1),0% (0/0),9292,,
3A520CCNWN7MHK5YS1A8XXOH0ZIAEL,3TTNVROHECEIRR0AZAB5BHYCV2UT2D,Answer a survey about clothing and shopping experiences,"We are conducting an academic survey about shopping preferences. Please select the link below to complete the survey. At the end of the survey, you will receive a code to paste into the box below to receive credit for taking our survey. Thank you!","survey, shopping, clothes",$0.80,Thu Mar 18 21:00:34 PDT 2021,100,BatchId:4374018;OriginalHitTemplateId:920937340;,604800,259200,Fri Mar 26 21:00:34 PDT 2021,,,3TMFV4NEP9L41GV366P2CWK92XBW86,AFO9MCOXXSYY7,Approved,Thu Mar 18 22:20:14 PDT 2021,Thu Mar 18 22:41:19 PDT 2021,Sun Mar 21 22:41:19 PDT 2021,Sun Mar 21 22:42:16 PDT 2021,,,1265,100% (1/1),100% (1/1),0% (0/0),4887,,
3A520CCNWN7MHK5YS1A8XXOH0ZIAEL,3TTNVROHECEIRR0AZAB5BHYCV2UT2D,Answer a survey about clothing and shopping experiences,"We are conducting an academic survey about shopping preferences. Please select the link below to complete the survey. At the end of the survey, you will receive a code to paste into the box below to receive credit for taking our survey. Thank you!","survey, shopping, clothes",$0.80,Thu Mar 18 21:00:34 PDT 2021,100,BatchId:4374018;OriginalHitTemplateId:920937340;,604800,259200,Fri Mar 26 21:00:34 PDT 2021,,,3TVSS0C0E27NZ0NR940X3SGWGAPWTO,A1OC9TAY4UAPW0,Approved,Thu Mar 18 21:03:46 PDT 2021,Thu Mar 18 21:15:47 PDT 2021,Sun Mar 21 21:15:47 PDT 2021,Sun Mar 21 21:16:15 PDT 2021,,,721,100% (1/1),100% (1/1),0% (0/0),7698,,
3A520CCNWN7MHK5YS1A8XXOH0ZIAEL,3TTNVROHECEIRR0AZAB5BHYCV2UT2D,Answer a survey about clothing and shopping experiences,"We are conducting an academic survey about shopping preferences. Please select the link below to complete the survey. At the end of the survey, you will receive a code to paste into the box below to receive credit for taking our survey. Thank you!","survey, shopping, clothes",$0.80,Thu Mar 18 21:00:34 PDT 2021,100,BatchId:4374018;OriginalHitTemplateId:920937340;,604800,259200,Fri Mar 26 21:00:34 PDT 2021,,,3TVSS0C0E27NZ0NR940X3SGWGB9WTA,A1VV1SOHHGUXPM,Approved,Fri Mar 19 05:17:31 PDT 2021,Fri Mar 19 05:21:04 PDT 2021,Mon Mar 22 05:21:04 PDT 2021,Mon Mar 22 05:21:28 PDT 2021,,,213,100% (1/1),100% (1/1),0% (0/0),9097,,
3A520CCNWN7MHK5YS1A8XXOH0ZIAEL,3TTNVROHECEIRR0AZAB5BHYCV2UT2D,Answer a survey about clothing and shopping experiences,"We are conducting an academic survey about shopping preferences. Please select the link below to complete the survey. At the end of the survey, you will receive a code to paste into the box below to receive credit for taking our survey. Thank you!","survey, shopping, clothes",$0.80,Thu Mar 18 21:00:34 PDT 2021,100,BatchId:4374018;OriginalHitTemplateId:920937340;,604800,259200,Fri Mar 26 21:00:34 PDT 2021,,,3TY7ZAOG5GRVORWJMOTKV6KWWTW0KZ,A3T9WZOUQGE2UW,Approved,Fri Mar 19 04:25:02 PDT 2021,Fri Mar 19 04:32:59 PDT 2021,Mon Mar 22 04:32:59 PDT 2021,Mon Mar 22 04:33:27 PDT 2021,,,477,100% (1/1),100% (1/1),0% (0/0),3834,,
3A520CCNWN7MHK5YS1A8XXOH0ZIAEL,3TTNVROHECEIRR0AZAB5BHYCV2UT2D,Answer a survey about clothing and shopping experiences,"We are conducting an academic survey about shopping preferences. Please select the link below to complete the survey. At the end of the survey, you will receive a code to paste into the box below to receive credit for taking our survey. Thank you!","survey, shopping, clothes",$0.80,Thu Mar 18 21:00:34 PDT 2021,100,BatchId:4374018;OriginalHitTemplateId:920937340;,604800,259200,Fri Mar 26 21:00:34 PDT 2021,,,3VBEN272ML6QNEKC5ZRP7KYMK3LSGW,A1O57XVTTB1PNZ,Approved,Thu Mar 18 21:04:36 PDT 2021,Thu Mar 18 21:11:11 PDT 2021,Sun Mar 21 21:11:11 PDT 2021,Sun Mar 21 21:11:16 PDT 2021,,,395,100% (1/1),100% (1/1),0% (0/0),4992,,
3A520CCNWN7MHK5YS1A8XXOH0ZIAEL,3TTNVROHECEIRR0AZAB5BHYCV2UT2D,Answer a survey about clothing and shopping experiences,"We are conducting an academic survey about shopping preferences. Please select the link below to complete the survey. At the end of the survey, you will receive a code to paste into the box below to receive credit for taking our survey. Thank you!","survey, shopping, clothes",$0.80,Thu Mar 18 21:00:34 PDT 2021,100,BatchId:4374018;OriginalHitTemplateId:920937340;,604800,259200,Fri Mar 26 21:00:34 PDT 2021,,,3VBEN272ML6QNEKC5ZRP7KYMK3WSG7,ARR3UJTM2ZGK4,Approved,Thu Mar 18 22:59:40 PDT 2021,Thu Mar 18 23:07:32 PDT 2021,Sun Mar 21 23:07:32 PDT 2021,Sun Mar 21 23:08:16 PDT 2021,,,472,100% (1/1),100% (1/1),0% (0/0),8514,,
3A520CCNWN7MHK5YS1A8XXOH0ZIAEL,3TTNVROHECEIRR0AZAB5BHYCV2UT2D,Answer a survey about clothing and shopping experiences,"We are conducting an academic survey about shopping preferences. Please select the link below to complete the survey. At the end of the survey, you will receive a code to paste into the box below to receive credit for taking our survey. Thank you!","survey, shopping, clothes",$0.80,Thu Mar 18 21:00:34 PDT 2021,100,BatchId:4374018;OriginalHitTemplateId:920937340;,604800,259200,Fri Mar 26 21:00:34 PDT 2021,,,3VHP9MDGROR42XZLXTV7AUUSXL3CFR,A3U2S6OPJNS4AQ,Approved,Thu Mar 18 21:39:25 PDT 2021,Thu Mar 18 21:43:35 PDT 2021,Sun Mar 21 21:43:35 PDT 2021,Sun Mar 21 21:44:15 PDT 2021,,,250,100% (1/1),100% (1/1),0% (0/0),3987,,
3A520CCNWN7MHK5YS1A8XXOH0ZIAEL,3TTNVROHECEIRR0AZAB5BHYCV2UT2D,Answer a survey about clothing and shopping experiences,"We are conducting an academic survey about shopping preferences. Please select the link below to complete the survey. At the end of the survey, you will receive a code to paste into the box below to receive credit for taking our survey. Thank you!","survey, shopping, clothes",$0.80,Thu Mar 18 21:00:34 PDT 2021,100,BatchId:4374018;OriginalHitTemplateId:920937340;,604800,259200,Fri Mar 26 21:00:34 PDT 2021,,,3VJ40NV2QJUFUREPII9NMY3AD8QTO9,A1DD23J1WBGQUU,Approved,Thu Mar 18 21:00:44 PDT 2021,Fri Mar 19 12:36:19 PDT 2021,Mon Mar 22 12:36:19 PDT 2021,Mon Mar 22 12:36:39 PDT 2021,,,56135,100% (1/1),100% (1/1),0% (0/0),7357,,
3A520CCNWN7MHK5YS1A8XXOH0ZIAEL,3TTNVROHECEIRR0AZAB5BHYCV2UT2D,Answer a survey about clothing and shopping experiences,"We are conducting an academic survey about shopping preferences. Please select the link below to complete the survey. At the end of the survey, you will receive a code to paste into the box below to receive credit for taking our survey. Thank you!","survey, shopping, clothes",$0.80,Thu Mar 18 21:00:34 PDT 2021,100,BatchId:4374018;OriginalHitTemplateId:920937340;,604800,259200,Fri Mar 26 21:00:34 PDT 2021,,,3WJ1OXY92BN7U3S051TAU7NIAE58A4,A37CLHPN6SWGBF,Approved,Thu Mar 18 21:35:54 PDT 2021,Thu Mar 18 21:39:05 PDT 2021,Sun Mar 21 21:39:05 PDT 2021,Sun Mar 21 21:39:16 PDT 2021,,,191,100% (1/1),100% (1/1),0% (0/0),1373,,
3A520CCNWN7MHK5YS1A8XXOH0ZIAEL,3TTNVROHECEIRR0AZAB5BHYCV2UT2D,Answer a survey about clothing and shopping experiences,"We are conducting an academic survey about shopping preferences. Please select the link below to complete the survey. At the end of the survey, you will receive a code to paste into the box below to receive credit for taking our survey. Thank you!","survey, shopping, clothes",$0.80,Thu Mar 18 21:00:34 PDT 2021,100,BatchId:4374018;OriginalHitTemplateId:920937340;,604800,259200,Fri Mar 26 21:00:34 PDT 2021,,,3WQ3B2KGE9NU2DD7CUKRA8KGEQH1B5,A2HJDLSU95MH8Q,Approved,Thu Mar 18 21:09:24 PDT 2021,Thu Mar 18 21:13:47 PDT 2021,Sun Mar 21 21:13:47 PDT 2021,Sun Mar 21 21:14:15 PDT 2021,,,263,100% (1/1),100% (1/1),0% (0/0),4969,,
3A520CCNWN7MHK5YS1A8XXOH0ZIAEL,3TTNVROHECEIRR0AZAB5BHYCV2UT2D,Answer a survey about clothing and shopping experiences,"We are conducting an academic survey about shopping preferences. Please select the link below to complete the survey. At the end of the survey, you will receive a code to paste into the box below to receive credit for taking our survey. Thank you!","survey, shopping, clothes",$0.80,Thu Mar 18 21:00:34 PDT 2021,100,BatchId:4374018;OriginalHitTemplateId:920937340;,604800,259200,Fri Mar 26 21:00:34 PDT 2021,,,3X4JMASXCNGUVOSPGBGRW3169ZR0BJ,AQJWO4YPR3LUQ,Approved,Fri Mar 19 04:55:44 PDT 2021,Fri Mar 19 05:34:30 PDT 2021,Mon Mar 22 05:34:30 PDT 2021,Mon Mar 22 05:35:28 PDT 2021,,,2326,100% (1/1),100% (1/1),0% (0/0),2557,,
3A520CCNWN7MHK5YS1A8XXOH0ZIAEL,3TTNVROHECEIRR0AZAB5BHYCV2UT2D,Answer a survey about clothing and shopping experiences,"We are conducting an academic survey about shopping preferences. Please select the link below to complete the survey. At the end of the survey, you will receive a code to paste into the box below to receive credit for taking our survey. Thank you!","survey, shopping, clothes",$0.80,Thu Mar 18 21:00:34 PDT 2021,100,BatchId:4374018;OriginalHitTemplateId:920937340;,604800,259200,Fri Mar 26 21:00:34 PDT 2021,,,3XCC1ODXDMI5ZOEDT6WWBOXS4PPRQI,A25KM5DM1Z09ZN,Approved,Fri Mar 19 04:36:58 PDT 2021,Sat Mar 20 06:01:49 PDT 2021,Tue Mar 23 06:01:49 PDT 2021,Tue Mar 23 06:01:55 PDT 2021,,,91491,100% (1/1),100% (1/1),0% (0/0),2689,,
3A520CCNWN7MHK5YS1A8XXOH0ZIAEL,3TTNVROHECEIRR0AZAB5BHYCV2UT2D,Answer a survey about clothing and shopping experiences,"We are conducting an academic survey about shopping preferences. Please select the link below to complete the survey. At the end of the survey, you will receive a code to paste into the box below to receive credit for taking our survey. Thank you!","survey, shopping, clothes",$0.80,Thu Mar 18 21:00:34 PDT 2021,100,BatchId:4374018;OriginalHitTemplateId:920937340;,604800,259200,Fri Mar 26 21:00:34 PDT 2021,,,3YMTUJH0DTNBQY47ZYUE80X5WI0T4B,A2VNSNAN1LZBAM,Approved,Fri Mar 19 04:02:26 PDT 2021,Fri Mar 19 04:21:14 PDT 2021,Mon Mar 22 04:21:14 PDT 2021,Mon Mar 22 04:21:28 PDT 2021,,,1128,100% (1/1),100% (1/1),0% (0/0),9724,,
3A520CCNWN7MHK5YS1A8XXOH0ZIAEL,3TTNVROHECEIRR0AZAB5BHYCV2UT2D,Answer a survey about clothing and shopping experiences,"We are conducting an academic survey about shopping preferences. Please select the link below to complete the survey. At the end of the survey, you will receive a code to paste into the box below to receive credit for taking our survey. Thank you!","survey, shopping, clothes",$0.80,Thu Mar 18 21:00:34 PDT 2021,100,BatchId:4374018;OriginalHitTemplateId:920937340;,604800,259200,Fri Mar 26 21:00:34 PDT 2021,,,3ZAZR5XV02PA7EQLY5PEDMAA9ADZCM,A2G7DTL156PTKA,Approved,Tue Mar 23 19:04:13 PDT 2021,Tue Mar 23 19:15:39 PDT 2021,Fri Mar 26 19:15:39 PDT 2021,Fri Mar 26 12:25:18 PDT 2021,,,686,100% (1/1),100% (1/1),100% (1/1),8826,,
3A520CCNWN7MHK5YS1A8XXOH0ZIAEL,3TTNVROHECEIRR0AZAB5BHYCV2UT2D,Answer a survey about clothing and shopping experiences,"We are conducting an academic survey about shopping preferences. Please select the link below to complete the survey. At the end of the survey, you will receive a code to paste into the box below to receive credit for taking our survey. Thank you!","survey, shopping, clothes",$0.80,Thu Mar 18 21:00:34 PDT 2021,100,BatchId:4374018;OriginalHitTemplateId:920937340;,604800,259200,Fri Mar 26 21:00:34 PDT 2021,,,3ZAZR5XV02PA7EQLY5PEDMAA9QXZC2,A1OE5BZB0GRA9P,Approved,Thu Mar 18 21:40:58 PDT 2021,Thu Mar 18 22:47:45 PDT 2021,Sun Mar 21 22:47:45 PDT 2021,Sun Mar 21 22:48:16 PDT 2021,,,4007,100% (1/1),100% (1/1),0% (0/0),2524,,
